# Pesampled Flux, Resampled Flux Uncertainty, Resampled Sky Flux, Resampled Sensitivity Curve
5.740795892636021779e-15,1.618041515117384063e-16,9.652278414831758116e-14,4.216387106823007554e-16
5.803484725679049223e-15,1.597903101532733049e-16,9.484631374959791805e-14,4.143332388574073845e-16
5.753639685923000595e-15,1.571359867675835550e-16,9.312652638518221079e-14,4.066886063012189264e-16
5.705058587804357047e-15,1.544481739399224129e-16,9.138738360459529159e-14,3.988890969839996961e-16
5.617225666401609362e-15,1.515453871486264725e-16,8.959987999945983934e-14,3.911067500240795378e-16
5.531613482583999223e-15,1.486800700235208930e-16,8.780077958934768983e-14,3.835010463453764671e-16
5.114252517626937745e-15,1.443204600239204687e-16,8.609988437735711948e-14,3.762192845871774607e-16
4.926653878299635352e-15,1.412360348363547765e-16,8.453236567896599645e-14,3.693975598107747442e-16
4.971956805658848167e-15,1.394831770707351215e-16,8.311148425777395419e-14,3.631622659285745859e-16
5.078531861660642698e-15,1.382673453604933964e-16,8.187901368520970188e-14,3.576320562007381804e-16
4.922912873513824347e-15,1.360387311445516261e-16,8.084600250627375496e-14,3.529202145219651658e-16
4.802517196464354117e-15,1.342716052331735205e-16,8.001870015594038606e-14,3.491374128101643424e-16
4.662765682205124803e-15,1.327168054096415629e-16,7.938860330654748129e-14,3.463948139573157177e-16
4.606452272460619002e-15,1.319309077736229036e-16,7.901821027357271567e-14,3.447900913537603156e-16
4.528866046458597198e-15,1.314129475426433912e-16,7.892416355504078599e-14,3.443444118989986128e-16
4.571055962674158505e-15,1.317768916020146700e-16,7.898890280525991783e-14,3.449809486858661642e-16
4.708855390032439343e-15,1.329463886462129038e-16,7.931702241642859274e-14,3.466169911839913727e-16
4.800693226056730189e-15,1.342174832838475704e-16,7.991895207197530408e-14,3.491773933702598255e-16
4.823772038342557006e-15,1.354071053833540754e-16,8.068752426278897878e-14,3.525922907232059430e-16
4.769668715898022975e-15,1.364703958546141180e-16,8.164259321745776306e-14,3.567950616685030868e-16
4.713099272111678229e-15,1.377459006487354130e-16,8.276101420650991311e-14,3.617204877774958747e-16
4.738792462914316636e-15,1.396906791788740021e-16,8.413277556541070464e-14,3.673030805081638428e-16
4.837446388898326168e-15,1.421747442950631069e-16,8.562189798302419726e-14,3.734755539686188157e-16
5.044024753488627899e-15,1.453122029843346979e-16,8.715316416013214801e-14,3.801674335303188447e-16
5.231372398041295455e-15,1.484897786226676572e-16,8.878036345578726408e-14,3.873037994247314762e-16
5.305414790173462118e-15,1.511799845682913100e-16,9.040632045105090913e-14,3.948041728967590359e-16
5.205249881609831554e-15,1.530828129241372790e-16,9.206288069453820780e-14,4.025815601204995793e-16
5.229426314795565246e-15,1.557348391765758046e-16,9.391071424483184080e-14,4.105416758661319070e-16
5.420560465930471479e-15,1.592371496612594743e-16,9.577493915877429235e-14,4.185823747052227523e-16
5.711024408223971430e-15,1.631615410115349572e-16,9.753285339810146995e-14,4.265933221395784149e-16
5.879401593797080752e-15,1.665137271774284031e-16,9.939549339315496717e-14,4.344559411494845804e-16
5.754435126677254533e-15,1.683783379271238711e-16,1.012685350394171319e-13,4.420436709435994331e-16
5.552410109734136334e-15,1.696303026938233730e-16,1.028789166309326233e-13,4.492232570392265778e-16
5.732147507700421871e-15,1.726780333635186883e-16,1.044976463028017127e-13,4.558873785775065672e-16
6.141862583404880949e-15,1.766443783485627096e-16,1.058938982395046797e-13,4.620194447287177978e-16
6.258453645847909408e-15,1.789570161558053466e-16,1.070935499991673472e-13,4.676767565701632719e-16
6.020655765603059185e-15,1.794042978616861742e-16,1.082377144099745933e-13,4.729270837605727160e-16
4.961803734042608826e-15,1.755385727636272066e-16,1.093407002012712000e-13,4.778432694683887000e-16
3.336642466280221527e-15,1.683412576289979721e-16,1.103770863640127711e-13,4.825026085877332590e-16
2.093547096029702900e-15,1.628080319173593026e-16,1.114104163568789849e-13,4.869840305376024365e-16
1.731440374481516160e-15,1.620323469920362554e-16,1.123476150941309246e-13,4.913460942275153540e-16
2.192786407680115223e-15,1.660040750545518679e-16,1.133155250317709198e-13,4.956132791568487822e-16
3.148269409603541273e-15,1.727232155907978380e-16,1.143334159018389396e-13,4.997980839006475897e-16
3.615658025286769503e-15,1.766043249892434235e-16,1.152821784427673441e-13,5.039134623685690734e-16
3.303326839779542717e-15,1.761677578702924631e-16,1.162411839375052086e-13,5.079729062973198393e-16
3.040507406927960918e-15,1.759740222148515760e-16,1.171762050397468079e-13,5.119904272596796240e-16
3.150108896539940132e-15,1.777962932979719300e-16,1.180464746581778321e-13,5.159805423383910516e-16
3.497715904405481994e-15,1.809309415876626085e-16,1.189225057701066743e-13,5.199582637452759946e-16
3.811151206221386430e-15,1.838687206444863450e-16,1.198047976849290417e-13,5.239390926556474390e-16
4.001687115402070054e-15,1.860887185548091056e-16,1.206230444237199641e-13,5.279390175207682772e-16
4.020954677372032105e-15,1.874930235399888715e-16,1.216140311124355358e-13,5.319745171174872827e-16
3.994633207160233470e-15,1.886486617988758230e-16,1.225877538507159357e-13,5.360625685941156702e-16
3.891743679075011418e-15,1.893757365180524568e-16,1.235266291049528311e-13,5.402206607758753768e-16
4.388369678563035441e-15,1.933686621214164009e-16,1.244925212531539735e-13,5.444668130018016519e-16
4.946411387099429835e-15,1.977193998604264907e-16,1.255113018743353844e-13,5.488195997783370719e-16
5.046292982926522161e-15,1.996263256287383601e-16,1.264966210615256348e-13,5.532981815532870116e-16
4.946593341571014885e-15,2.005652053920562018e-16,1.275879194157586432e-13,5.579223419376812844e-16
4.956649659728736621e-15,2.021230733424486285e-16,1.286942287455534271e-13,5.627125317327723867e-16
4.693918779901800801e-15,2.022954226000685238e-16,1.298615343192034175e-13,5.676899201555637407e-16
4.304383975939491546e-15,2.018543221638391299e-16,1.311111228789451312e-13,5.728764536988833909e-16
4.782663432103219600e-15,2.062801867968378246e-16,1.326347111170393445e-13,5.782949231123966421e-16
5.337975821460401607e-15,2.110826852785168140e-16,1.340779728324369574e-13,5.839690390490638514e-16
5.225112703207983063e-15,2.123741382071065235e-16,1.354781811576469603e-13,5.899235169885463580e-16
5.011667876062827596e-15,2.132075629431242355e-16,1.369250142711611590e-13,5.961841721255871833e-16
4.872617433598552661e-15,2.143714322627699611e-16,1.381721538065928230e-13,6.027780249987765415e-16
4.765136978038397678e-15,2.158315806673019117e-16,1.395366500839981252e-13,6.097334187338217698e-16
4.959749450827690494e-15,2.190894673345536061e-16,1.410814702280424878e-13,6.170801488877306112e-16
5.081003670290322565e-15,2.224014645930254830e-16,1.432203394373865067e-13,6.249930395244450345e-16
4.986952145659617797e-15,2.245624690608217415e-16,1.452424303931445960e-13,6.333153070007269365e-16
4.861368807628315489e-15,2.266583080220266610e-16,1.473192401140592226e-13,6.420643964893041324e-16
5.022955006439171792e-15,2.304226995391696578e-16,1.494426312726231137e-13,6.513455075135300923e-16
5.368428680231745826e-15,2.352989755014280794e-16,1.516054900964447851e-13,6.611973123774302108e-16
5.368772836821106848e-15,2.384699059228257819e-16,1.538378455460464962e-13,6.716514730625455952e-16
5.310689414907221701e-15,2.415383387426258068e-16,1.562460090291451626e-13,6.827310030131578345e-16
5.317979745606352149e-15,2.452437645870039819e-16,1.589430412978364455e-13,6.944597367578067213e-16
5.325772921938623335e-15,2.491529994229630074e-16,1.617858336083825023e-13,7.068631450221137808e-16
5.057585747826695488e-15,2.518734325619521181e-16,1.649502296969522200e-13,7.199684219649779978e-16
4.743767592957336794e-15,2.544613685184775554e-16,1.681245024352947898e-13,7.338045790631506388e-16
4.632034833772481520e-15,2.583737806868113987e-16,1.714543687212183799e-13,7.484025460722031054e-16
4.627230216069132943e-15,2.631388804546785473e-16,1.749910407843332315e-13,7.637952795272783253e-16
4.681896689341270000e-15,2.684740015933631687e-16,1.786889741759648931e-13,7.800178792848743070e-16
4.818467365548743539e-15,2.744820369909002855e-16,1.824985196150470548e-13,7.971077136477983039e-16
4.861839514062758522e-15,2.804200831863091985e-16,1.867951020587669139e-13,8.151045536591043309e-16
4.847000614966485205e-15,2.862479096504453778e-16,1.911752134731940579e-13,8.340439052961865310e-16
4.985797827678582210e-15,2.931276232951040752e-16,1.956131713706059217e-13,8.539193177000344221e-16
5.179185968615002025e-15,3.006183919162769353e-16,2.003078576404873342e-13,8.746744668882400994e-16
5.397762139673003726e-15,3.084300858912802933e-16,2.050713713062005790e-13,8.962354315942614423e-16
5.511058275724707950e-15,3.160293359801961114e-16,2.102486736173400960e-13,9.185192040653644323e-16
5.614639652123197948e-15,3.238486080795833852e-16,2.156954253377505459e-13,9.414328022365615612e-16
5.579461941128249961e-15,3.310014921736226371e-16,2.211760363941421505e-13,9.648724615853364764e-16
5.258300823390398072e-15,3.365190305629430444e-16,2.265071034551650268e-13,9.887229297318494998e-16
5.274972752703244195e-15,3.441046716148098670e-16,2.320369300921115127e-13,1.012856887156024325e-15
5.331305490493129841e-15,3.519034093035279067e-16,2.375139469354913397e-13,1.037134519557174240e-15
5.356184404859813295e-15,3.595189187429198944e-16,2.429857726898889635e-13,1.061403269066148091e-15
5.744905785979661581e-15,3.692637805262314776e-16,2.485714145712136821e-13,1.085674469869099116e-15
6.150723847488759898e-15,3.791665018756223570e-16,2.541853380256069239e-13,1.110220398408271816e-15
6.292084522602946202e-15,3.870861599588537507e-16,2.593867320021220496e-13,1.133371512622706366e-15
6.507449151782946164e-15,3.952641486415597582e-16,2.645452808186423458e-13,1.155752599100720874e-15
6.411853528613109564e-15,4.012805481594308543e-16,2.693007878464454688e-13,1.177149905018502363e-15
6.262238934245538129e-15,4.066549648733662835e-16,2.738484252726569244e-13,1.197341036789925056e-15
6.297791103715139571e-15,4.127956568771071120e-16,2.783438809497403264e-13,1.216096793300384157e-15
6.070440411001914106e-15,4.168712266074105254e-16,2.823664633695170381e-13,1.233183358293563739e-15
5.671601525936302778e-15,4.193980984119798255e-16,2.860072662649758134e-13,1.248364848989265605e-15
5.377896711895964749e-15,4.216994608003766254e-16,2.889063248172416298e-13,1.261406208081931856e-15
5.560158658888900709e-15,4.259318934766846490e-16,2.911531713998163831e-13,1.272076415181067844e-15
5.900507412503923971e-15,4.304627575490544713e-16,2.931296744999638653e-13,1.280151981739907613e-15
6.228870476337854941e-15,4.339125350628695236e-16,2.942379086914509615e-13,1.285420680888536208e-15
5.984291039268694258e-15,4.330246751822615100e-16,2.944446108594387591e-13,1.287685450736286340e-15
5.332871684303102043e-15,4.289573244054640936e-16,2.941819246404728080e-13,1.286768397102831308e-15
4.988274073968301828e-15,4.256472692416314507e-16,2.932118867564461142e-13,1.282514809811773577e-15
5.418003393998145331e-15,4.259181649144617035e-16,2.917190134055239450e-13,1.274797096217672734e-15
5.721111216763711713e-15,4.241851621612604446e-16,2.891590502316408725e-13,1.263518527148432244e-15
5.514127119405474243e-15,4.183221217335459728e-16,2.856528674671160153e-13,1.248616684542817998e-15
5.105883447290508344e-15,4.100877493606216144e-16,2.812992142261074027e-13,1.229650310763236649e-15
4.453847234895832583e-15,3.990412765868834821e-16,2.758735832425629974e-13,1.206416291211777584e-15
4.581127290335315631e-15,3.916462736538552543e-16,2.698165283210546496e-13,1.180279635943544093e-15
5.019895958840049577e-15,3.851955375961362524e-16,2.633117291952999743e-13,1.150681577292677795e-15
4.484195922026778237e-15,3.718893450980288199e-16,2.557406742408262300e-13,1.117773281091516679e-15
4.172904087703766793e-15,3.589235252812440282e-16,2.474794326926799271e-13,1.081748440898031919e-15
3.889131219543189511e-15,3.451873595482019320e-16,2.385027528038347755e-13,1.042841556044038196e-15
3.438277793857007141e-15,3.296496999948855653e-16,2.289116456869102197e-13,1.001325265915367282e-15
3.095690350822165385e-15,3.140515471494239646e-16,2.188254827202593199e-13,9.575067618908081255e-16
3.029800240099845734e-15,2.996273899017399551e-16,2.085333012068729045e-13,9.117233293938830070e-16
3.007189193221437366e-15,2.848804655018852114e-16,1.977477514860643564e-13,8.643371036413194102e-16
2.865857435412449276e-15,2.689646478507782798e-16,1.865345479272242902e-13,8.157291525470014164e-16
2.694754776967483966e-15,2.526239665820788637e-16,1.751411054360469883e-13,7.662930274541086290e-16
2.251323983357355469e-15,2.346565951892844848e-16,1.638251934552845162e-13,7.164279455416392567e-16
1.968152344286373365e-15,2.174885104087346525e-16,1.522926849014304696e-13,6.665317856149851935e-16
1.698586805749394628e-15,2.001202385813713595e-16,1.405906221858948944e-13,6.156091818263835949e-16
1.560391147074076731e-15,1.837217225045884745e-16,1.290718995194132497e-13,5.651200509155862735e-16
1.397360233089671208e-15,1.681175831464969031e-16,1.182845070846919094e-13,5.175514348640277303e-16
1.330245377478596936e-15,1.534698576361534805e-16,1.077265506224338235e-13,4.714466958371954013e-16
1.262305098241120710e-15,1.393794501199529165e-16,9.760381096093664030e-14,4.270917124084662912e-16
1.170387210945610902e-15,1.257530022370060992e-16,8.792250255677036232e-14,3.847347857139697722e-16
9.978446120325439213e-16,1.123254097730826136e-16,7.874110143200594040e-14,3.445837420092162886e-16
7.822250850969771260e-16,9.937926371980046601e-17,7.011114699734115290e-14,3.068041146528791869e-16
6.587316159196990697e-16,8.772832712372838888e-17,6.201622513603074700e-14,2.715184239927633747e-16
5.548138887097121109e-16,7.702672167660700672e-17,5.456854524292751771e-14,2.388065341882977377e-16
4.667978032481298607e-16,6.721350412710726120e-17,4.769738361790279331e-14,2.087070283083122785e-16
4.293411575934844346e-16,5.849150837613999713e-17,4.139297723964759499e-14,1.812195088603421203e-16
4.107848476098971555e-16,5.069582968602673018e-17,3.570616201762020230e-14,1.563077017953085213e-16
3.576038557807482389e-16,4.306149969867198225e-17,3.029782569007147031e-14,1.325725750218437630e-16
3.008459305701487664e-16,3.659175323459230909e-17,2.575566688691315380e-14,1.127270267246250934e-16
2.229254609643358986e-16,3.074406923204837884e-17,2.176905298452009889e-14,9.530586946651642541e-17
1.565758600697189383e-16,2.563558822881339408e-17,1.829106206905947889e-14,8.001159371321939873e-17
1.222005070494334915e-16,2.131212910215051894e-17,1.523843978897029829e-14,6.668992791186243535e-17
9.880700750966970280e-17,1.762148621226495026e-17,1.261123915979750133e-14,5.517865324870966608e-17
8.266899275847400223e-17,1.448032444735061225e-17,1.035693071788504175e-14,4.531182475331858004e-17
6.697780705525679370e-17,1.179224598090987906e-17,8.431827258756651960e-15,3.692357604361072288e-17
5.629554625723159731e-17,9.547436365338077373e-18,6.817965975328397830e-15,2.985143624807472423e-17
4.712132415761663024e-17,7.667702969757955354e-18,5.466372364443259134e-15,2.393911414456551713e-17
3.494222207305753978e-17,6.083963500965041361e-18,4.349356810934068818e-15,1.903873011876754315e-17
