# Resampled Flux, Resampled Flux Uncertainty, Resampled Sky Flux, Resampled Sensitivity Curve
5.029462349226560393e-16,3.330677457014062296e-14,1.168096606677476783e-12,2.087668947416436805e-15
5.552196779744915872e-16,3.281780621604011368e-14,1.151021966047947081e-12,2.057020441448001094e-15
7.211238572916517443e-16,3.235484419431141142e-14,1.134734301757310891e-12,2.028002010972812473e-15
8.393709147820181117e-16,3.183767178419046638e-14,1.116089759059112432e-12,1.995585677016726987e-15
8.986554516248228448e-16,3.136827032558002847e-14,1.099966230397527222e-12,1.966163622475511117e-15
7.100808796765794856e-16,3.095947594201173836e-14,1.085728374246794023e-12,1.940540414270541601e-15
6.263772645905616988e-16,3.054729261313582914e-14,1.071196514901700456e-12,1.914704785554157094e-15
6.957248756472200447e-16,3.012721017414529591e-14,1.056318728504473811e-12,1.888374039144345866e-15
5.426676779309355083e-16,2.960127859459529771e-14,1.038258925615586000e-12,1.855408670287046912e-15
4.865108608715215316e-16,2.907521505602198987e-14,1.020110354653152451e-12,1.822435026379614576e-15
6.348290858613695191e-16,2.861187562205297323e-14,1.003546586383134466e-12,1.793392925560201688e-15
6.235379085767630421e-16,2.815977319583402226e-14,9.877200477512281039e-13,1.765055159385398285e-15
4.138688415373404347e-16,2.772685484336287658e-14,9.729379787002156994e-13,1.737919850158065119e-15
4.543912173642065206e-16,2.725628226903750845e-14,9.555330560377619499e-13,1.708424376222504906e-15
2.828949176538185086e-16,2.688464338010653877e-14,9.430485821807992159e-13,1.685130064810381129e-15
2.507426095262160877e-16,2.660664509660565562e-14,9.335228431956002389e-13,1.667705144970194786e-15
2.839094585032415097e-16,2.636560736307936052e-14,9.250263355714125020e-13,1.652596912482993773e-15
3.629086855304929394e-16,2.615857547780001838e-14,9.175312243152521032e-13,1.639620166638773705e-15
4.976329207440128110e-16,2.595593251611524899e-14,9.104596850796028456e-13,1.626918521184985129e-15
4.180833613086226873e-16,2.580630050725613468e-14,9.055844595508595009e-13,1.617539601389706205e-15
4.544588631630182644e-16,2.569723736797550279e-14,9.015839610152901124e-13,1.610703536600294747e-15
5.114044428501422001e-16,2.560413212872582733e-14,8.981050796688943272e-13,1.604867712898765245e-15
5.480897871623576094e-16,2.552463523507711965e-14,8.952510951418939212e-13,1.599884860175821899e-15
4.887103427212065028e-16,2.544445630492305921e-14,8.927146703002933909e-13,1.594859259668852739e-15
5.355144512194838880e-16,2.537828294863730248e-14,8.907145817240886598e-13,1.590711527125819891e-15
4.934034639624167320e-16,2.532075326467206629e-14,8.881242897590865029e-13,1.587105577942463478e-15
5.327185451937737932e-16,2.526102687554505552e-14,8.858790913764681791e-13,1.583361938795550014e-15
6.589045661235906450e-16,2.519691032238420921e-14,8.841591721416690824e-13,1.579343123620419707e-15
5.416188352153339078e-16,2.510715248624998214e-14,8.810913946753442237e-13,1.573717113930372640e-15
6.318540205417139076e-16,2.500250991356457065e-14,8.774568904754495435e-13,1.567158126877597769e-15
7.414820403027902544e-16,2.489026595610222367e-14,8.731224820641727511e-13,1.560122682842363964e-15
7.592508420614758789e-16,2.475889821384560657e-14,8.682757125174942447e-13,1.551888558939409963e-15
6.722989004496100892e-16,2.460658969273331055e-14,8.629580906001340933e-13,1.542341865912811061e-15
6.628755739636938834e-16,2.438614118544991309e-14,8.548347509509988260e-13,1.528524157701213644e-15
4.896178046344243607e-16,2.414640579870257960e-14,8.473153860183015514e-13,1.513497545756576269e-15
5.661516057747123362e-16,2.391814186810459980e-14,8.388682025214788588e-13,1.499189963401952416e-15
6.616930550226143269e-16,2.368111613363520598e-14,8.303276605475438855e-13,1.484333190460996922e-15
6.876262021481102391e-16,2.343809066686473591e-14,8.221716032451295421e-13,1.469100353679770558e-15
5.366713490601351975e-16,2.314143298597980279e-14,8.120049028410968882e-13,1.450505848838560616e-15
7.794676139522148871e-16,2.286065848058570524e-14,8.021284611921726802e-13,1.432906900787819227e-15
7.808557019582716803e-16,2.261116238988829883e-14,7.932311824542058592e-13,1.417268483541951080e-15
7.241155083916307860e-16,2.236156339786274054e-14,7.844316378431727771e-13,1.401623616085410507e-15
6.929736556764128556e-16,2.211225990782459154e-14,7.757403157027766516e-13,1.385997270361232166e-15
8.890727666913788820e-16,2.181465454871104266e-14,7.649331187388741946e-13,1.367343362431097570e-15
7.709833409484909000e-16,2.153659026794391837e-14,7.553507170715988569e-13,1.349914289093562627e-15
7.454093297321115533e-16,2.129377934939724675e-14,7.472303279408590391e-13,1.334694896744417494e-15
7.953846497023629480e-16,2.105373748632290798e-14,7.387956021571738726e-13,1.319649068614231937e-15
8.874731659217520431e-16,2.081678072783696595e-14,7.300189572250269864e-13,1.304796614682316286e-15
8.395497890797903453e-16,2.053966155213992668e-14,7.203752664711864800e-13,1.287426779416951017e-15
9.814310607601369623e-16,2.028240196357729767e-14,7.106889274910608360e-13,1.271301743174549489e-15
8.482300273713112221e-16,2.006262651295420265e-14,7.035693015925834953e-13,1.257526213298719533e-15
7.266628666970623008e-16,1.984891084295673505e-14,6.964446986678553059e-13,1.244130510489689815e-15
7.176266820019037516e-16,1.964185923404818506e-14,6.890587905177078516e-13,1.231152511078900250e-15
9.284950633026173596e-16,1.940840021482734788e-14,6.810677833666976085e-13,1.216519294503316040e-15
7.380480347877312279e-16,1.919684573745757655e-14,6.733628989364413479e-13,1.203259055039114608e-15
6.936628699276094796e-16,1.902417231540957464e-14,6.673883577904701142e-13,1.192435880999578924e-15
7.419379356097122299e-16,1.886103448386667855e-14,6.616250967204856261e-13,1.182210397991804941e-15
8.387650420095569169e-16,1.870711446851704599e-14,6.560456959840937207e-13,1.172562687916479683e-15
8.281303644377706898e-16,1.853938815625895853e-14,6.503641006836646869e-13,1.162049598832730893e-15
8.603649553536618617e-16,1.838539966826554197e-14,6.449113562857643543e-13,1.152397596869669557e-15
8.207170871190902134e-16,1.826006729020863617e-14,6.405462131410207143e-13,1.144541760510659774e-15
8.219010092120330906e-16,1.813997194219702895e-14,6.363781699169475873e-13,1.137014181288207243e-15
9.008203232354274646e-16,1.802457980085355771e-14,6.323546960055872448e-13,1.129781399135873416e-15
1.120552047723919017e-15,1.789734539521410361e-14,6.278196583649312382e-13,1.121806343517950892e-15
9.156643393171424570e-16,1.777254748391629849e-14,6.235404671896706461e-13,1.113984007332097541e-15
9.382635028816240313e-16,1.766894529176513401e-14,6.201838383060972840e-13,1.107490219269652395e-15
9.884577096089933129e-16,1.756661247410054991e-14,6.164614516361134810e-13,1.101075995561025124e-15
1.030248846102831823e-15,1.746507666297618603e-14,6.125044185086169353e-13,1.094711728166799548e-15
1.069737389675284322e-15,1.735072616489721549e-14,6.087073135539721924e-13,1.087544235736240081e-15
1.129928951275777404e-15,1.722820341312340912e-14,6.043968966648197429e-13,1.079864506056624688e-15
1.147558740704605516e-15,1.712383262194339507e-14,6.006013392905578965e-13,1.073322541679129280e-15
1.181444876276047629e-15,1.701734967408795489e-14,5.967840038599088739e-13,1.066648187162181182e-15
1.193552709334401711e-15,1.690843823188732389e-14,5.930173390375484283e-13,1.059821614449538420e-15
1.056194531155383908e-15,1.678500775637834568e-14,5.890440303736658425e-13,1.052084988143267966e-15
1.037984256404523632e-15,1.664193266764224595e-14,5.837915297902308480e-13,1.043117036663147774e-15
1.103933770994327701e-15,1.651982270203461013e-14,5.794508424388853088e-13,1.035463179705576882e-15
1.104829482516039063e-15,1.639345446660727467e-14,5.752055071665255705e-13,1.027542414161955084e-15
1.089688552111477551e-15,1.626258320083866041e-14,5.708463156097170806e-13,1.019339398434186659e-15
1.194227677394360782e-15,1.611722883621019744e-14,5.656030251350152858e-13,1.010228581449290629e-15
1.255041694978549756e-15,1.593700669524965515e-14,5.591741466827756254e-13,9.989322508112125220e-16
1.187731037431577444e-15,1.578563023561878254e-14,5.540494119811906548e-13,9.894439684810698589e-16
1.186035434391185823e-15,1.562836339903029745e-14,5.483898452560283739e-13,9.795864770331312624e-16
1.218577227688695606e-15,1.546503819503735145e-14,5.424755773506397959e-13,9.693492468205186047e-16
1.219782819597147627e-15,1.529032414773640502e-14,5.366059488303721242e-13,9.583981634008092299e-16
