# Flux, Flux Uncertainty, Sky Flux
2.545779663645774893e-15,1.415466514235440508e-12,1.394111624213785517e-15
2.420131424667190512e-15,1.400368942521133349e-12,1.387149155560900834e-15
2.294945258704554723e-15,1.508992765970731503e-12,1.378052905393242673e-15
2.389776818657815227e-15,1.359121948743823532e-12,1.370719831876891537e-15
2.377175498627315491e-15,1.380030375439759932e-12,1.361923529105821634e-15
2.372695916020246850e-15,1.368407423656175978e-12,1.354280894889308838e-15
2.248743265032296889e-15,1.360506386214070958e-12,1.345458253553335294e-15
1.922286504187217836e-15,1.415399799943071852e-12,1.336354619587185605e-15
1.707066454728459478e-15,1.298384393416985768e-12,1.328851163033249339e-15
1.998322981600407827e-15,1.388788186254734665e-12,1.318619652695279343e-15
2.089034435749067938e-15,1.351013959836070877e-12,1.310871273368483306e-15
1.885599515744236031e-15,1.339745077259315410e-12,1.301415379931326303e-15
1.979334102635148646e-15,1.324867030743883899e-12,1.293202588606680261e-15
2.091378579366291799e-15,1.372147388114211363e-12,1.284159103192358672e-15
2.120375729458262329e-15,1.310725654539664665e-12,1.274988996816379470e-15
1.979742832225786410e-15,1.379364777012975142e-12,1.266503382472770053e-15
1.852806039174913171e-15,1.372524598055714921e-12,1.258921640115653176e-15
1.764948942324221879e-15,1.348467629286185231e-12,1.251026905505279908e-15
1.850807109389748170e-15,1.285074776151060421e-12,1.242155638593868107e-15
1.659787839491258171e-15,1.258497727606756342e-12,1.233912689758883556e-15
1.797458665736285365e-15,1.197852800169247889e-12,1.226597719677000182e-15
1.782598605769197433e-15,1.293768676277068610e-12,1.219131645151376148e-15
2.077871307647142418e-15,1.292711241069384872e-12,1.210946575124754714e-15
1.886694153028409739e-15,1.208156733037502473e-12,1.203505882777001267e-15
1.784319166248801842e-15,1.258687143238348531e-12,1.196365958595953107e-15
1.877031091672737991e-15,1.170499886692707110e-12,1.188868093887694958e-15
1.980865303576306671e-15,1.327268437518596988e-12,1.181351150008267210e-15
2.084360373012394093e-15,1.210682851602551240e-12,1.174756157864143010e-15
