# Flux, Flux Uncertainty, Sky Flux
6.015421205907789887e-12,2.198022345381148304e-14,3.378367016659666092e-14
6.026429253843653217e-12,2.196708176210097489e-14,3.118506202440275259e-14
6.107212619948655674e-12,2.207682929539376739e-14,2.199517048779903185e-14
6.188821695047651143e-12,2.220387900979252010e-14,2.412117451194891619e-14
6.097173594693803198e-12,2.200386392088890685e-14,1.771569895511445238e-14
6.019024825023392786e-12,2.185157203903535311e-14,2.780659335548627819e-14
5.992335373231141354e-12,2.178114127239820749e-14,2.834523486980578403e-14
5.927510757192707902e-12,2.161988421284574059e-14,2.438366863457699298e-14
5.874920611216749361e-12,2.151393025839069896e-14,3.590414363031554814e-14
5.857073903358823859e-12,2.145018134959724860e-14,3.021668109727792261e-14
5.850601170423132933e-12,2.141421343578136032e-14,3.106263917561937055e-14
5.866399460257695332e-12,2.142700886632317658e-14,3.556721713117774513e-14
5.876626041068236945e-12,2.142700592248033588e-14,3.596422381380670882e-14
5.857435394198595330e-12,2.137604419434574340e-14,4.105976661264876776e-14
5.853000489364034627e-12,2.132845721607780170e-14,2.704428947202112790e-14
5.808752600121877620e-12,2.122161182549478558e-14,2.259677676096556824e-14
5.834079226322270094e-12,2.125381071287461348e-14,2.699337700825219640e-14
5.811146232158379596e-12,2.119946212689902679e-14,3.106703866884287229e-14
5.768456166545969835e-12,2.109914997183976849e-14,3.051860922937337787e-14
5.716353580399885138e-12,2.098791385061121178e-14,3.502534764760005783e-14
5.837473609130926717e-12,2.116653601219304606e-14,2.832193586778560396e-14
5.784473372187223843e-12,2.104242575324580114e-14,3.443381363411598695e-14
5.767900342444488149e-12,2.098710328874269769e-14,3.381123094292236283e-14
5.753656329183628558e-12,2.094781663447655714e-14,4.659156788881238596e-14
5.651943643534101549e-12,2.072210624575012554e-14,3.885718327759110935e-14
5.681069398573037715e-12,2.072003881275716348e-14,2.210297695540309830e-14
5.672855001871264364e-12,2.068687550922600816e-14,2.539250301470278343e-14
5.651299943599078039e-12,2.062252095664319363e-14,2.661908912363701261e-14
5.641922523978810899e-12,2.059867821944763959e-14,3.697796202854038002e-14
5.632696061229495179e-12,2.056751473158504751e-14,4.026751272616568136e-14
5.556960043461466242e-12,2.039848962571207628e-14,2.921097457798707369e-14
5.581886814239411321e-12,2.042263070658951545e-14,3.002286884769059440e-14
5.546424373254364776e-12,2.033658912614248156e-14,3.032579962767975411e-14
5.587308822200190806e-12,2.038299865008536297e-14,2.377097538808595090e-14
5.544983401660385356e-12,2.030288080255260059e-14,3.717812611058518059e-14
5.530256098183249726e-12,2.024063181610548263e-14,2.631913181067845375e-14
5.567599289384239703e-12,2.030009287048142284e-14,4.111697013375419577e-14
5.491555713219476312e-12,2.012634284573193340e-14,3.831095779308008771e-14
5.664330914673449452e-12,2.040916772708445676e-14,3.181966910670668397e-14
5.446906830227889762e-12,1.998181048776987235e-14,2.149589276967024293e-14
5.472243901701917997e-12,2.003159975140832338e-14,4.382757977109478724e-14
5.417379803731589024e-12,1.989383248714376542e-14,3.704072388686111595e-14
5.476148278722497398e-12,1.996731995076252914e-14,3.445635972542451496e-14
5.457709348488838566e-12,1.991097467857493710e-14,3.148311824751691260e-14
5.502468564450012921e-12,1.996966249929546823e-14,3.070888928273934204e-14
5.430877502084080088e-12,1.983323005628357986e-14,3.554887240770511222e-14
5.434455412098632849e-12,1.981610365293721355e-14,2.900472667997997286e-14
5.578634680202203801e-12,2.006444170789561767e-14,2.992307647099193592e-14
5.416677683671221845e-12,1.976094223551265308e-14,3.642660904098615882e-14
5.467383882945961880e-12,1.981918695429290912e-14,2.365606844954720619e-14
5.387955764611775920e-12,1.967581269664105318e-14,3.549077261715203401e-14
5.366688225391129012e-12,1.962325854425473663e-14,3.339723301439117175e-14
5.347446016588449956e-12,1.955907106986790912e-14,2.302593803443032957e-14
5.328678145519247856e-12,1.950597409724846516e-14,2.814104348572416602e-14
5.262620775245823386e-12,1.936466209509729160e-14,2.732287257360458248e-14
5.304689418277717791e-12,1.942147788161118192e-14,3.035831765973032264e-14
5.252462051955619747e-12,1.929480182790265309e-14,2.145359866529614865e-14
5.266534486378233979e-12,1.930416524513143757e-14,2.500468083545443568e-14
5.214481262495332299e-12,1.919891459252559279e-14,2.840933837508761618e-14
5.238530103617490184e-12,1.922484643919464307e-14,2.984299551623621130e-14
5.161404372932012421e-12,1.906384374095446675e-14,2.727999232607533312e-14
5.193138731953508324e-12,1.910241292067756504e-14,2.744048625327251077e-14
5.184974393874215407e-12,1.907023644462505627e-14,3.031893162191868988e-14
5.176339815281499850e-12,1.901856203349126090e-14,2.226102723192733319e-14
5.093268366875852113e-12,1.885934711706280460e-14,3.030855916560818232e-14
5.149816363784860981e-12,1.893742919214238519e-14,2.179626899029727795e-14
5.154411441848064053e-12,1.893199565189496693e-14,2.573305625708151755e-14
5.118872964297898944e-12,1.886509619162549238e-14,3.660389299266517399e-14
5.141561010651793698e-12,1.887844361693244188e-14,2.678800209470696288e-14
5.136212907359751492e-12,1.884947552675639445e-14,2.028853816509683589e-14
5.142390571643841277e-12,1.886107163659446294e-14,4.025224185651128705e-14
5.125314675652213305e-12,1.879205868708973568e-14,2.612303496406041804e-14
5.103884071994420047e-12,1.872208857827781009e-14,2.022969177284128099e-14
5.114126225874848088e-12,1.873529971522315830e-14,2.747906699729670067e-14
5.117250693825795702e-12,1.872508307479931260e-14,2.798284069242109854e-14
5.087299585174514293e-12,1.864669012116671982e-14,2.288192493607385818e-14
5.037273861805146283e-12,1.855089932006206391e-14,2.862851255497309094e-14
5.048773410340381321e-12,1.856121408484861145e-14,2.700690471313717384e-14
5.061253544109295161e-12,1.856710754039890184e-14,3.217463235125501847e-14
5.054931507941559726e-12,1.853908993682424053e-14,2.503125014917397961e-14
4.999540551709314043e-12,1.842643002731093797e-14,2.658046081531889098e-14
5.030644841270288045e-12,1.848340859882152284e-14,3.742129234399343861e-14
4.996992635061710665e-12,1.839526382392495215e-14,2.402183376860286522e-14
5.015073074915944347e-12,1.841870363081501345e-14,2.667663525761238901e-14
5.025298255438256329e-12,1.843716452515715054e-14,3.407103698261119241e-14
5.022755064001086711e-12,1.841399736104343295e-14,2.823726457610129006e-14
5.006735859444754048e-12,1.837655267767755120e-14,2.791315039707132107e-14
5.022814034781797659e-12,1.838854964031364188e-14,3.099620617051512650e-14
5.003310708809074891e-12,1.833346523507534348e-14,3.026878582673474625e-14
5.023082606566767896e-12,1.834129404527281685e-14,2.729815563022138614e-14
4.992519947237857524e-12,1.826982983876906118e-14,3.082170961353554967e-14
4.975271147174880053e-12,1.821468025513331704e-14,2.437611295852000096e-14
4.965600282337125883e-12,1.818216108122646750e-14,2.711433104515801787e-14
4.939110162523180482e-12,1.812203449624200463e-14,2.776875179975397511e-14
4.881283756117001156e-12,1.800467136639307758e-14,4.206995050076674470e-14
4.926487546048690029e-12,1.804774923300513012e-14,2.908062288713692783e-14
4.913743857489783822e-12,1.802015529760514983e-14,4.241047370448489431e-14
4.901617272357247115e-12,1.798342658130044771e-14,3.716819997201167259e-14
4.959025126594446507e-12,1.806276030548638483e-14,2.941184822160801682e-14
4.938173438832307375e-12,1.800463749110174078e-14,3.155039084115226797e-14
4.956183645439828083e-12,1.801353202819101917e-14,2.447460718119527183e-14
5.048216565678979197e-12,1.816677679691929890e-14,2.825347310433686597e-14
4.939063175621634283e-12,1.795191410353501303e-14,3.052677089354807180e-14
4.882523432212330375e-12,1.782774959137466064e-14,2.633328180999009574e-14
4.886492578704916906e-12,1.780283464827223030e-14,1.817217127132553736e-14
4.883252037697773495e-12,1.779483342534870714e-14,2.623742646133463895e-14
4.820095126181300392e-12,1.766404022092255285e-14,2.469388593836459131e-14
4.835018697359678044e-12,1.768589804352349305e-14,3.151457717169082310e-14
4.804626784503137221e-12,1.760653335802169733e-14,2.372258315679577720e-14
4.836280413250751126e-12,1.764052690276209320e-14,2.164127230546696177e-14
4.812766053046350737e-12,1.757463752421311913e-14,2.383725383483875275e-14
4.802989853807797742e-12,1.754313415869069994e-14,2.985341673187189322e-14
4.786346116553835956e-12,1.749792886049530223e-14,3.195077955409382105e-14
4.753561912774442700e-12,1.741814150393562074e-14,3.074155561329122801e-14
4.766551843753313746e-12,1.741774177706306392e-14,2.355618884676265614e-14
4.755818581566482628e-12,1.738633913932281200e-14,2.769752160693761453e-14
4.785047542228747492e-12,1.743939112813185763e-14,3.624021582427143034e-14
4.762418725842528981e-12,1.737754272302780106e-14,3.099036863697642135e-14
4.772185694151400119e-12,1.738219492717528320e-14,3.692370014416470123e-14
4.757617647674203522e-12,1.732167795721054035e-14,3.168680904732525077e-14
4.737546287888653336e-12,1.726119031475203093e-14,3.118019301848471117e-14
4.757131549882563812e-12,1.727090737750223220e-14,3.041913224045352217e-14
4.739419089811439791e-12,1.721318188858122088e-14,2.569979617826000232e-14
4.738893264141737916e-12,1.717538465410457128e-14,2.211421920415042204e-14
4.676092845303505317e-12,1.704342681264831248e-14,2.871196918885403632e-14
4.675914401469131465e-12,1.701923271350499791e-14,2.912455109847843651e-14
4.681135943650742633e-12,1.699759202284517023e-14,2.180207067049457513e-14
4.706816817021650855e-12,1.704259051845865396e-14,3.208613958565931619e-14
4.671077854228028986e-12,1.695392194631124108e-14,3.237316742381198366e-14
4.677361488210293918e-12,1.694209002380875056e-14,3.076074451524476357e-14
4.669111614746387279e-12,1.690427950542345218e-14,2.397181152660689294e-14
4.661453648356441985e-12,1.688133472674262693e-14,2.403561808628204433e-14
4.712178750220055798e-12,1.696274879280864143e-14,2.597084857615028682e-14
4.718282278786788886e-12,1.695758209390991902e-14,2.335293949189062711e-14
4.712629339639972291e-12,1.692657103038107095e-14,1.923172128287882778e-14
4.688550468167394155e-12,1.687167164906833514e-14,2.180626558344362481e-14
4.671425110924030318e-12,1.682877274878215122e-14,2.178057806712781243e-14
4.685648027398462292e-12,1.683865315449102479e-14,2.476324667822072031e-14
4.653679862547741346e-12,1.676917438809834616e-14,2.772664944387757904e-14
4.719432031489440491e-12,1.686549909668659269e-14,2.680521736432212889e-14
4.672586421241626875e-12,1.676989754857884682e-14,2.974672257574437886e-14
4.667670504943411809e-12,1.672835103662228571e-14,2.347610149450589256e-14
4.641399507634475285e-12,1.666728781029507569e-14,2.539853609853179994e-14
4.654668710965905970e-12,1.667802238610919833e-14,2.835355579371257737e-14
4.637410589846065631e-12,1.663293704042547586e-14,2.896035941170884982e-14
4.616876934115772138e-12,1.658464468733401496e-14,3.287634456303389243e-14
4.604212250824012359e-12,1.653663853639872760e-14,2.836677916910716484e-14
4.648665171461141872e-12,1.657993063466427449e-14,2.317987630175839834e-14
4.594883290132347794e-12,1.645676886451355089e-14,2.736975054854796914e-14
4.565477114373054773e-12,1.635310890365355859e-14,2.878186530679488189e-14
