# Flux, Flux Uncertainty, Sky Flux
1.859204552000720995e-17,1.349141255425583200e-16,1.831852471774557226e-16
2.518014473629417644e-17,1.450437735969847952e-16,1.831633720913853466e-16
1.765942719036114757e-17,1.326451819330548631e-16,1.819127143369110454e-16
1.825797191676365053e-17,1.295802919047458237e-16,1.782940049990376171e-16
2.593635479736401637e-17,1.385497703157823468e-16,1.781219430266449884e-16
1.827464522860290567e-17,1.422946218878784717e-16,1.788860715501408680e-16
1.170783671289898453e-17,1.195273652655875984e-16,1.884716328447985644e-16
1.405450124622754234e-17,1.187007644376062659e-16,1.819282900000503068e-16
1.220237514571219006e-17,1.178439958638810137e-16,1.796472394476269964e-16
1.670219106359822210e-17,1.318001228486752082e-16,1.771436840911433003e-16
2.092946950009184807e-17,1.269685627391982881e-16,1.771057014491734674e-16
